Charm++> Running on Gemini (GNI) with 45 processes
Charm++> static SMSG
Charm++> SMSG memory: 222.2KB
Charm++> memory pool init block size: 8MB, total memory pool limit 0MB (0 means no limit)
Charm++> memory pool registered memory limit: 200000MB, send limit: 100000MB
Charm++> only comm thread send/recv messages
Charm++> Cray TLB page size: 2048K
Charm++> Running in SMP mode: numNodes 45,  15 worker threads per process
Charm++> The comm. thread both sends and receives messages
Charm++> Using recursive bisection (scheme 3) for topology aware partitions
Charm++> TORUS A SIZE 11 USING 4 5 6 8 9 10
Charm++> TORUS B SIZE 6 USING 0 1 2 3 4 5
Charm++> TORUS C SIZE 8 USING 0 1 2 3 4 5 6 7
Charm++> TORUS MINIMAL MESH SIZE IS 7 BY 6 BY 8
Redirecting stdout to files output_001/0/job1.0.log through 44
EXCHANGE_ACCEPT 6 (3) 7 (12) RUN 3826
EXCHANGE_ACCEPT 16 (16) 17 (15) RUN 3826
EXCHANGE_ACCEPT 22 (17) 23 (20) RUN 3826
EXCHANGE_ACCEPT 3 (8) 4 (5) RUN 3827
EXCHANGE_ACCEPT 17 (16) 18 (21) RUN 3827
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 3827
EXCHANGE_ACCEPT 19 (22) 20 (18) RUN 3827
EXCHANGE_ACCEPT 41 (35) 42 (39) RUN 3827
EXCHANGE_ACCEPT 14 (19) 15 (14) RUN 3828
EXCHANGE_ACCEPT 40 (44) 41 (39) RUN 3828
EXCHANGE_ACCEPT 16 (15) 17 (21) RUN 3828
EXCHANGE_ACCEPT 42 (35) 43 (43) RUN 3828
EXCHANGE_ACCEPT 43 (35) 44 (42) RUN 3829
EXCHANGE_ACCEPT 17 (15) 18 (16) RUN 3829
EXCHANGE_ACCEPT 25 (26) 26 (31) RUN 3829
EXCHANGE_ACCEPT 31 (24) 32 (36) RUN 3829
EXCHANGE_ACCEPT 40 (39) 41 (44) RUN 3830
EXCHANGE_ACCEPT 36 (38) 37 (40) RUN 3830
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3830
EXCHANGE_ACCEPT 18 (15) 19 (18) RUN 3830
EXCHANGE_ACCEPT 22 (20) 23 (17) RUN 3830
EXCHANGE_ACCEPT 39 (30) 40 (44) RUN 3831
EXCHANGE_ACCEPT 43 (42) 44 (35) RUN 3831
EXCHANGE_ACCEPT 19 (15) 20 (22) RUN 3831
EXCHANGE_ACCEPT 17 (21) 18 (18) RUN 3831
EXCHANGE_ACCEPT 29 (28) 30 (33) RUN 3831
EXCHANGE_ACCEPT 6 (12) 7 (3) RUN 3832
EXCHANGE_ACCEPT 42 (43) 43 (35) RUN 3832
EXCHANGE_ACCEPT 16 (16) 17 (18) RUN 3832
EXCHANGE_ACCEPT 22 (17) 23 (20) RUN 3832
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 3833
EXCHANGE_ACCEPT 21 (23) 22 (20) RUN 3833
EXCHANGE_ACCEPT 25 (31) 26 (26) RUN 3833
EXCHANGE_ACCEPT 35 (37) 36 (40) RUN 3833
EXCHANGE_ACCEPT 16 (18) 17 (16) RUN 3834
EXCHANGE_ACCEPT 39 (44) 40 (30) RUN 3835
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 3835
EXCHANGE_ACCEPT 21 (20) 22 (23) RUN 3835
EXCHANGE_ACCEPT 19 (22) 20 (15) RUN 3835
EXCHANGE_ACCEPT 17 (18) 18 (21) RUN 3835
EXCHANGE_ACCEPT 25 (26) 26 (31) RUN 3835
EXCHANGE_ACCEPT 31 (36) 32 (24) RUN 3835
EXCHANGE_ACCEPT 42 (35) 43 (43) RUN 3836
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3836
EXCHANGE_ACCEPT 43 (35) 44 (42) RUN 3837
EXCHANGE_ACCEPT 42 (43) 43 (42) RUN 3838
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3838
EXCHANGE_ACCEPT 34 (27) 35 (40) RUN 3838
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 3839
EXCHANGE_ACCEPT 40 (44) 41 (39) RUN 3840
EXCHANGE_ACCEPT 6 (3) 7 (12) RUN 3840
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3840
EXCHANGE_ACCEPT 34 (40) 35 (27) RUN 3840
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 3841
EXCHANGE_ACCEPT 40 (39) 41 (44) RUN 3842
EXCHANGE_ACCEPT 42 (42) 43 (43) RUN 3842
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3842
EXCHANGE_ACCEPT 18 (18) 19 (15) RUN 3842
EXCHANGE_ACCEPT 32 (36) 33 (34) RUN 3842
EXCHANGE_ACCEPT 43 (42) 44 (35) RUN 3843
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3844
EXCHANGE_ACCEPT 18 (15) 19 (18) RUN 3844
EXCHANGE_ACCEPT 41 (39) 42 (43) RUN 3845
EXCHANGE_ACCEPT 43 (35) 44 (42) RUN 3845
EXCHANGE_ACCEPT 35 (40) 36 (37) RUN 3845
EXCHANGE_ACCEPT 6 (12) 7 (3) RUN 3846
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3846
EXCHANGE_ACCEPT 41 (43) 42 (39) RUN 3847
EXCHANGE_ACCEPT 43 (42) 44 (35) RUN 3847
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3848
EXCHANGE_ACCEPT 42 (43) 43 (35) RUN 3848
EXCHANGE_ACCEPT 18 (18) 19 (15) RUN 3848
EXCHANGE_ACCEPT 34 (27) 35 (37) RUN 3848
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 3849
EXCHANGE_ACCEPT 41 (39) 42 (35) RUN 3849
EXCHANGE_ACCEPT 39 (30) 40 (44) RUN 3849
EXCHANGE_ACCEPT 42 (39) 43 (42) RUN 3850
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3850
EXCHANGE_ACCEPT 43 (39) 44 (43) RUN 3851
EXCHANGE_ACCEPT 17 (21) 18 (15) RUN 3851
EXCHANGE_ACCEPT 19 (18) 20 (22) RUN 3851
EXCHANGE_ACCEPT 21 (23) 22 (20) RUN 3851
EXCHANGE_ACCEPT 29 (33) 30 (28) RUN 3851
EXCHANGE_ACCEPT 42 (42) 43 (43) RUN 3852
EXCHANGE_ACCEPT 6 (3) 7 (12) RUN 3852
EXCHANGE_ACCEPT 16 (16) 17 (15) RUN 3852
EXCHANGE_ACCEPT 30 (33) 31 (24) RUN 3852
EXCHANGE_ACCEPT 43 (42) 44 (39) RUN 3853
EXCHANGE_ACCEPT 41 (35) 42 (43) RUN 3853
EXCHANGE_ACCEPT 17 (16) 18 (21) RUN 3853
EXCHANGE_ACCEPT 21 (20) 22 (23) RUN 3853
EXCHANGE_ACCEPT 19 (22) 20 (18) RUN 3853
EXCHANGE_ACCEPT 23 (17) 24 (25) RUN 3853
EXCHANGE_ACCEPT 25 (31) 26 (26) RUN 3853
EXCHANGE_ACCEPT 27 (29) 28 (32) RUN 3853
EXCHANGE_ACCEPT 16 (15) 17 (21) RUN 3854
EXCHANGE_ACCEPT 34 (37) 35 (27) RUN 3854
EXCHANGE_ACCEPT 30 (24) 31 (33) RUN 3854
EXCHANGE_ACCEPT 43 (39) 44 (42) RUN 3855
EXCHANGE_ACCEPT 17 (15) 18 (16) RUN 3855
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3856
EXCHANGE_ACCEPT 42 (35) 43 (42) RUN 3856
EXCHANGE_ACCEPT 39 (44) 40 (30) RUN 3857
EXCHANGE_ACCEPT 41 (43) 42 (42) RUN 3857
EXCHANGE_ACCEPT 43 (35) 44 (39) RUN 3857
EXCHANGE_ACCEPT 27 (32) 28 (29) RUN 3857
EXCHANGE_ACCEPT 42 (43) 43 (39) RUN 3858
EXCHANGE_ACCEPT 8 (13) 9 (10) RUN 3858
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3858
EXCHANGE_ACCEPT 18 (15) 19 (18) RUN 3858
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 3859
EXCHANGE_ACCEPT 41 (42) 42 (39) RUN 3859
EXCHANGE_ACCEPT 33 (36) 34 (27) RUN 3859
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3860
EXCHANGE_ACCEPT 18 (18) 19 (15) RUN 3860
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 3861
EXCHANGE_ACCEPT 35 (37) 36 (40) RUN 3861
EXCHANGE_ACCEPT 0 (2) 1 (1) RUN 3862
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3862
EXCHANGE_ACCEPT 18 (15) 19 (18) RUN 3862
EXCHANGE_ACCEPT 22 (20) 23 (25) RUN 3862
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 3863
EXCHANGE_ACCEPT 35 (40) 36 (37) RUN 3863
EXCHANGE_ACCEPT 33 (27) 34 (36) RUN 3863
EXCHANGE_ACCEPT 42 (42) 43 (35) RUN 3864
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3864
EXCHANGE_ACCEPT 18 (18) 19 (15) RUN 3864
EXCHANGE_ACCEPT 36 (40) 37 (38) RUN 3864
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 3865
EXCHANGE_ACCEPT 9 (13) 10 (7) RUN 3865
EXCHANGE_ACCEPT 0 (1) 1 (2) RUN 3866
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3866
EXCHANGE_ACCEPT 36 (38) 37 (40) RUN 3866
EXCHANGE_ACCEPT 22 (25) 23 (20) RUN 3866
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 3867
EXCHANGE_ACCEPT 41 (39) 42 (35) RUN 3867
EXCHANGE_ACCEPT 9 (7) 10 (13) RUN 3867
EXCHANGE_ACCEPT 39 (30) 40 (44) RUN 3867
EXCHANGE_ACCEPT 35 (37) 36 (40) RUN 3867
EXCHANGE_ACCEPT 31 (24) 32 (34) RUN 3867
EXCHANGE_ACCEPT 29 (28) 30 (33) RUN 3867
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3868
EXCHANGE_ACCEPT 36 (37) 37 (38) RUN 3868
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 3869
EXCHANGE_ACCEPT 39 (44) 40 (30) RUN 3869
EXCHANGE_ACCEPT 41 (35) 42 (39) RUN 3869
EXCHANGE_ACCEPT 23 (25) 24 (17) RUN 3869
EXCHANGE_ACCEPT 6 (12) 7 (3) RUN 3870
EXCHANGE_ACCEPT 40 (44) 41 (39) RUN 3870
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3870
EXCHANGE_ACCEPT 42 (35) 43 (43) RUN 3870
EXCHANGE_ACCEPT 9 (13) 10 (7) RUN 3871
EXCHANGE_ACCEPT 43 (35) 44 (42) RUN 3871
EXCHANGE_ACCEPT 19 (18) 20 (22) RUN 3871
EXCHANGE_ACCEPT 33 (36) 34 (27) RUN 3871
EXCHANGE_ACCEPT 25 (26) 26 (31) RUN 3871
EXCHANGE_ACCEPT 42 (43) 43 (42) RUN 3872
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3872
EXCHANGE_ACCEPT 36 (38) 37 (37) RUN 3872EXCHANGE_ACCEPT 18 (15) 19 (22) RUN 3872

EXCHANGE_ACCEPT 28 (32) 29 (33) RUN 3872
EXCHANGE_ACCEPT 41 (44) 42 (42) RUN 3873
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 3873
EXCHANGE_ACCEPT 19 (15) 20 (18) RUN 3873
EXCHANGE_ACCEPT 31 (34) 32 (24) RUN 3873
EXCHANGE_ACCEPT 40 (39) 41 (42) RUN 3874
EXCHANGE_ACCEPT 8 (10) 9 (7) RUN 3874
EXCHANGE_ACCEPT 42 (44) 43 (35) RUN 3874
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3874
EXCHANGE_ACCEPT 28 (33) 29 (32) RUN 3874
EXCHANGE_ACCEPT 43 (44) 44 (43) RUN 3875
EXCHANGE_ACCEPT 41 (39) 42 (35) RUN 3875
EXCHANGE_ACCEPT 19 (18) 20 (15) RUN 3875
EXCHANGE_ACCEPT 35 (40) 36 (37) RUN 3875
EXCHANGE_ACCEPT 33 (27) 34 (36) RUN 3875
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3876
EXCHANGE_ACCEPT 32 (34) 33 (36) RUN 3876
EXCHANGE_ACCEPT 43 (43) 44 (44) RUN 3877
EXCHANGE_ACCEPT 39 (30) 40 (42) RUN 3877
EXCHANGE_ACCEPT 17 (21) 18 (22) RUN 3877
EXCHANGE_ACCEPT 27 (29) 28 (32) RUN 3877
EXCHANGE_ACCEPT 16 (16) 17 (22) RUN 3878
EXCHANGE_ACCEPT 40 (30) 41 (35) RUN 3878
EXCHANGE_ACCEPT 43 (44) 44 (43) RUN 3879
EXCHANGE_ACCEPT 39 (42) 40 (35) RUN 3879
EXCHANGE_ACCEPT 27 (32) 28 (29) RUN 3879
EXCHANGE_ACCEPT 42 (39) 43 (43) RUN 3880
EXCHANGE_ACCEPT 40 (42) 41 (30) RUN 3880
EXCHANGE_ACCEPT 16 (22) 17 (16) RUN 3880
EXCHANGE_ACCEPT 20 (18) 21 (23) RUN 3880
EXCHANGE_ACCEPT 43 (39) 44 (44) RUN 3881
EXCHANGE_ACCEPT 41 (42) 42 (43) RUN 3881
EXCHANGE_ACCEPT 17 (22) 18 (21) RUN 3881
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3882
EXCHANGE_ACCEPT 40 (30) 41 (43) RUN 3882
EXCHANGE_ACCEPT 42 (42) 43 (44) RUN 3882
EXCHANGE_ACCEPT 43 (42) 44 (39) RUN 3883
EXCHANGE_ACCEPT 33 (34) 34 (27) RUN 3883
EXCHANGE_ACCEPT 27 (29) 28 (32) RUN 3883
EXCHANGE_ACCEPT 42 (44) 43 (39) RUN 3884
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3884
EXCHANGE_ACCEPT 20 (23) 21 (18) RUN 3884
EXCHANGE_ACCEPT 40 (43) 41 (30) RUN 3884
EXCHANGE_ACCEPT 9 (10) 10 (13) RUN 3885
EXCHANGE_ACCEPT 43 (44) 44 (42) RUN 3885
EXCHANGE_ACCEPT 41 (43) 42 (39) RUN 3885
EXCHANGE_ACCEPT 39 (35) 40 (30) RUN 3885
EXCHANGE_ACCEPT 0 (2) 1 (1) RUN 3886
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3886
EXCHANGE_ACCEPT 42 (43) 43 (42) RUN 3886
EXCHANGE_ACCEPT 32 (36) 33 (27) RUN 3886
EXCHANGE_ACCEPT 21 (23) 22 (20) RUN 3887
EXCHANGE_ACCEPT 25 (31) 26 (26) RUN 3887
EXCHANGE_ACCEPT 43 (43) 44 (44) RUN 3887
EXCHANGE_ACCEPT 2 (6) 3 (5) RUN 3888
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3888
EXCHANGE_ACCEPT 30 (28) 31 (24) RUN 3888
EXCHANGE_ACCEPT 21 (20) 22 (23) RUN 3889
EXCHANGE_ACCEPT 19 (15) 20 (18) RUN 3889
EXCHANGE_ACCEPT 43 (44) 44 (43) RUN 3889
EXCHANGE_ACCEPT 41 (39) 42 (42) RUN 3889
EXCHANGE_ACCEPT 39 (30) 40 (35) RUN 3889
EXCHANGE_ACCEPT 27 (32) 28 (29) RUN 3889
EXCHANGE_ACCEPT 20 (15) 21 (23) RUN 3890
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3890
EXCHANGE_ACCEPT 14 (14) 15 (19) RUN 3890
EXCHANGE_ACCEPT 42 (39) 43 (43) RUN 3890
EXCHANGE_ACCEPT 43 (39) 44 (44) RUN 3891
EXCHANGE_ACCEPT 41 (42) 42 (43) RUN 3891
EXCHANGE_ACCEPT 39 (35) 40 (30) RUN 3891
EXCHANGE_ACCEPT 29 (33) 30 (24) RUN 3891
EXCHANGE_ACCEPT 22 (20) 23 (17) RUN 3892
EXCHANGE_ACCEPT 18 (22) 19 (18) RUN 3892EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3892

EXCHANGE_ACCEPT 42 (42) 43 (44) RUN 3892
EXCHANGE_ACCEPT 41 (43) 42 (44) RUN 3893
EXCHANGE_ACCEPT 9 (13) 10 (10) RUN 3893
EXCHANGE_ACCEPT 43 (42) 44 (39) RUN 3893
EXCHANGE_ACCEPT 39 (30) 40 (35) RUN 3893
EXCHANGE_ACCEPT 29 (24) 30 (33) RUN 3893
EXCHANGE_ACCEPT 22 (17) 23 (20) RUN 3894
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3894
EXCHANGE_ACCEPT 42 (43) 43 (39) RUN 3894
EXCHANGE_ACCEPT 21 (15) 22 (20) RUN 3895
EXCHANGE_ACCEPT 19 (22) 20 (23) RUN 3895
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 3895
EXCHANGE_ACCEPT 39 (35) 40 (30) RUN 3895
EXCHANGE_ACCEPT 42 (39) 43 (42) RUN 3896
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3896
EXCHANGE_ACCEPT 40 (35) 41 (44) RUN 3896
EXCHANGE_ACCEPT 43 (39) 44 (43) RUN 3897
EXCHANGE_ACCEPT 19 (23) 20 (22) RUN 3897
EXCHANGE_ACCEPT 23 (17) 24 (25) RUN 3897
EXCHANGE_ACCEPT 17 (21) 18 (18) RUN 3897
EXCHANGE_ACCEPT 41 (35) 42 (42) RUN 3897
EXCHANGE_ACCEPT 16 (16) 17 (18) RUN 3898
EXCHANGE_ACCEPT 39 (30) 40 (44) RUN 3899
EXCHANGE_ACCEPT 43 (43) 44 (39) RUN 3899
EXCHANGE_ACCEPT 38 (41) 39 (44) RUN 3900
EXCHANGE_ACCEPT 16 (18) 17 (16) RUN 3900
EXCHANGE_ACCEPT 42 (35) 43 (39) RUN 3900
EXCHANGE_ACCEPT 14 (19) 15 (14) RUN 3900
EXCHANGE_ACCEPT 30 (24) 31 (28) RUN 3900
EXCHANGE_ACCEPT 21 (20) 22 (15) RUN 3901
EXCHANGE_ACCEPT 23 (25) 24 (17) RUN 3901
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 3901
EXCHANGE_ACCEPT 38 (44) 39 (41) RUN 3902
EXCHANGE_ACCEPT 16 (16) 17 (18) RUN 3902
EXCHANGE_ACCEPT 41 (42) 42 (39) RUN 3903
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 3903
EXCHANGE_ACCEPT 2 (5) 3 (6) RUN 3904
EXCHANGE_ACCEPT 40 (30) 41 (39) RUN 3904
EXCHANGE_ACCEPT 42 (42) 43 (35) RUN 3904
EXCHANGE_ACCEPT 16 (18) 17 (16) RUN 3904
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 3905
EXCHANGE_ACCEPT 17 (18) 18 (21) RUN 3905
EXCHANGE_ACCEPT 29 (33) 30 (28) RUN 3905
EXCHANGE_ACCEPT 22 (20) 23 (17) RUN 3906
EXCHANGE_ACCEPT 24 (25) 25 (26) RUN 3906
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3906
EXCHANGE_ACCEPT 18 (18) 19 (22) RUN 3906
EXCHANGE_ACCEPT 14 (14) 15 (19) RUN 3906
EXCHANGE_ACCEPT 30 (33) 31 (24) RUN 3906
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 3907
EXCHANGE_ACCEPT 40 (39) 41 (30) RUN 3908
EXCHANGE_ACCEPT 42 (35) 43 (42) RUN 3908
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3908
EXCHANGE_ACCEPT 24 (26) 25 (25) RUN 3908
EXCHANGE_ACCEPT 30 (24) 31 (33) RUN 3908
EXCHANGE_ACCEPT 39 (44) 40 (30) RUN 3909
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 3909
EXCHANGE_ACCEPT 29 (28) 30 (33) RUN 3909
EXCHANGE_ACCEPT 36 (40) 37 (38) RUN 3910
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3910
EXCHANGE_ACCEPT 14 (19) 15 (14) RUN 3910
EXCHANGE_ACCEPT 32 (27) 33 (36) RUN 3910
EXCHANGE_ACCEPT 39 (30) 40 (44) RUN 3911
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 3911
EXCHANGE_ACCEPT 29 (33) 30 (28) RUN 3911
EXCHANGE_ACCEPT 40 (30) 41 (39) RUN 3912
EXCHANGE_ACCEPT 36 (38) 37 (40) RUN 3912
EXCHANGE_ACCEPT 20 (23) 21 (15) RUN 3912
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3912
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 3913
EXCHANGE_ACCEPT 20 (15) 21 (23) RUN 3914
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3914
EXCHANGE_ACCEPT 41 (30) 42 (42) RUN 3915
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 3915
EXCHANGE_ACCEPT 22 (17) 23 (20) RUN 3916
EXCHANGE_ACCEPT 20 (23) 21 (15) RUN 3916
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3916
EXCHANGE_ACCEPT 36 (40) 37 (38) RUN 3916
EXCHANGE_ACCEPT 26 (31) 27 (29) RUN 3916
EXCHANGE_ACCEPT 30 (33) 31 (24) RUN 3916
EXCHANGE_ACCEPT 41 (42) 42 (30) RUN 3917
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 3917
EXCHANGE_ACCEPT 17 (21) 18 (22) RUN 3917
EXCHANGE_ACCEPT 42 (42) 43 (43) RUN 3918
EXCHANGE_ACCEPT 40 (39) 41 (30) RUN 3918
EXCHANGE_ACCEPT 16 (16) 17 (22) RUN 3918
EXCHANGE_ACCEPT 18 (21) 19 (18) RUN 3918
EXCHANGE_ACCEPT 30 (24) 31 (33) RUN 3918
EXCHANGE_ACCEPT 21 (23) 22 (20) RUN 3919
EXCHANGE_ACCEPT 43 (42) 44 (35) RUN 3919
EXCHANGE_ACCEPT 17 (16) 18 (18) RUN 3919
EXCHANGE_ACCEPT 33 (27) 34 (34) RUN 3919
EXCHANGE_ACCEPT 40 (30) 41 (39) RUN 3920
EXCHANGE_ACCEPT 18 (16) 19 (21) RUN 3920
EXCHANGE_ACCEPT 16 (22) 17 (18) RUN 3920
EXCHANGE_ACCEPT 34 (27) 35 (37) RUN 3920
EXCHANGE_ACCEPT 30 (33) 31 (24) RUN 3920
EXCHANGE_ACCEPT 41 (30) 42 (43) RUN 3921
EXCHANGE_ACCEPT 43 (35) 44 (42) RUN 3921
EXCHANGE_ACCEPT 17 (22) 18 (21) RUN 3921
EXCHANGE_ACCEPT 40 (39) 41 (43) RUN 3922
EXCHANGE_ACCEPT 42 (30) 43 (42) RUN 3922
EXCHANGE_ACCEPT 18 (22) 19 (16) RUN 3922
EXCHANGE_ACCEPT 16 (18) 17 (21) RUN 3922
EXCHANGE_ACCEPT 36 (38) 37 (40) RUN 3922
EXCHANGE_ACCEPT 26 (29) 27 (31) RUN 3922
EXCHANGE_ACCEPT 43 (30) 44 (35) RUN 3923
EXCHANGE_ACCEPT 21 (20) 22 (23) RUN 3923
EXCHANGE_ACCEPT 17 (18) 18 (16) RUN 3923
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3924
EXCHANGE_ACCEPT 18 (18) 19 (22) RUN 3924
EXCHANGE_ACCEPT 41 (39) 42 (42) RUN 3925
EXCHANGE_ACCEPT 43 (35) 44 (30) RUN 3925
EXCHANGE_ACCEPT 3 (5) 4 (8) RUN 3925
EXCHANGE_ACCEPT 19 (18) 20 (15) RUN 3925
EXCHANGE_ACCEPT 42 (39) 43 (30) RUN 3926
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3926
EXCHANGE_ACCEPT 18 (22) 19 (15) RUN 3926
EXCHANGE_ACCEPT 8 (7) 9 (10) RUN 3926
EXCHANGE_ACCEPT 43 (39) 44 (35) RUN 3927
EXCHANGE_ACCEPT 3 (8) 4 (5) RUN 3927
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3928
EXCHANGE_ACCEPT 41 (42) 42 (30) RUN 3929
EXCHANGE_ACCEPT 43 (35) 44 (39) RUN 3929
EXCHANGE_ACCEPT 19 (22) 20 (18) RUN 3929
EXCHANGE_ACCEPT 23 (17) 24 (25) RUN 3929
EXCHANGE_ACCEPT 42 (42) 43 (39) RUN 3930
EXCHANGE_ACCEPT 40 (43) 41 (30) RUN 3930
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3930
EXCHANGE_ACCEPT 18 (15) 19 (18) RUN 3930
EXCHANGE_ACCEPT 32 (36) 33 (34) RUN 3930
EXCHANGE_ACCEPT 43 (42) 44 (35) RUN 3931
EXCHANGE_ACCEPT 41 (43) 42 (39) RUN 3931
EXCHANGE_ACCEPT 33 (36) 34 (37) RUN 3931
EXCHANGE_ACCEPT 42 (43) 43 (35) RUN 3932
EXCHANGE_ACCEPT 18 (18) 19 (15) RUN 3932
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3932
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 3933
EXCHANGE_ACCEPT 17 (21) 18 (15) RUN 3933
EXCHANGE_ACCEPT 42 (35) 43 (42) RUN 3934
EXCHANGE_ACCEPT 16 (16) 17 (15) RUN 3934
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 3935
EXCHANGE_ACCEPT 21 (23) 22 (20) RUN 3935
EXCHANGE_ACCEPT 17 (16) 18 (21) RUN 3935
EXCHANGE_ACCEPT 33 (37) 34 (36) RUN 3935
EXCHANGE_ACCEPT 42 (42) 43 (43) RUN 3936
EXCHANGE_ACCEPT 16 (15) 17 (21) RUN 3936
EXCHANGE_ACCEPT 32 (34) 33 (36) RUN 3936
EXCHANGE_ACCEPT 43 (42) 44 (35) RUN 3937
EXCHANGE_ACCEPT 17 (15) 18 (16) RUN 3937
EXCHANGE_ACCEPT 19 (18) 20 (22) RUN 3937
EXCHANGE_ACCEPT 23 (25) 24 (17) RUN 3937
EXCHANGE_ACCEPT 42 (43) 43 (35) RUN 3938
EXCHANGE_ACCEPT 14 (14) 15 (19) RUN 3938
EXCHANGE_ACCEPT 16 (21) 17 (16) RUN 3938
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 3939
EXCHANGE_ACCEPT 41 (39) 42 (35) RUN 3939
EXCHANGE_ACCEPT 16 (16) 17 (21) RUN 3940
EXCHANGE_ACCEPT 36 (40) 37 (38) RUN 3940
EXCHANGE_ACCEPT 30 (24) 31 (33) RUN 3940
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 3941
EXCHANGE_ACCEPT 17 (16) 18 (15) RUN 3941
EXCHANGE_ACCEPT 7 (12) 8 (10) RUN 3941
EXCHANGE_ACCEPT 37 (40) 38 (41) RUN 3941
EXCHANGE_ACCEPT 42 (39) 43 (43) RUN 3942
EXCHANGE_ACCEPT 40 (30) 41 (35) RUN 3942
EXCHANGE_ACCEPT 16 (21) 17 (15) RUN 3942
EXCHANGE_ACCEPT 20 (18) 21 (20) RUN 3942
EXCHANGE_ACCEPT 43 (39) 44 (42) RUN 3943
EXCHANGE_ACCEPT 41 (30) 42 (43) RUN 3943
EXCHANGE_ACCEPT 37 (41) 38 (40) RUN 3943
EXCHANGE_ACCEPT 16 (15) 17 (21) RUN 3944
EXCHANGE_ACCEPT 42 (30) 43 (42) RUN 3944
EXCHANGE_ACCEPT 24 (25) 25 (26) RUN 3944
EXCHANGE_ACCEPT 28 (32) 29 (28) RUN 3944
EXCHANGE_ACCEPT 43 (30) 44 (39) RUN 3945
EXCHANGE_ACCEPT 17 (15) 18 (16) RUN 3945
EXCHANGE_ACCEPT 29 (32) 30 (33) RUN 3945
